time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.259886853999912739e+06 9.230365329049095621e-04 8.839054118519950416e-04 3.332108345316265458e-04 9.173662796216111914e+00 -2.208090450408936034e-01 3.556797983006948716e+00 3.183007812500000000e+01 2.255118340253829678e-01 7.717610001564025879e-01 1.052063941955566406e+00 -9.225365938618224071e-04 -1.073283050209281053e-02 1.461047530174255094e-01 -9.892105460166930042e-01
1.268219853999912739e+06 9.222980384563929076e-04 8.851602394940160518e-04 6.486538538102645801e-05 9.147259734833955491e+00 -1.882910972745215905e-01 3.564204551327686765e+00 3.183007812500000000e+01 2.255112379789352417e-01 7.717638611793518066e-01 1.052062988281250000e+00 -9.005938190966844559e-04 -1.070778165012595262e-02 1.460901647806167603e-01 -9.892129898071287952e-01
1.276552853999912739e+06 -5.490745785339812279e-04 1.745835663734532448e-03 3.441058446941955978e-04 9.119656534298067996e+00 -1.919014567424018325e-01 3.558711825257528716e+00 3.181835937500000000e+01 2.255081236362456720e-01 7.717666625976561390e-01 1.052060484886169434e+00 -8.897353545762043403e-04 -1.070418581366537614e-02 1.460814028978347501e-01 -9.892143011093139648e-01
1.284886853999912739e+06 -1.770360333991402363e-03 5.781225506664182043e-04 1.428749729896830467e-03 9.129257647527943220e+00 -1.882894785481820932e-01 3.543294157131406941e+00 3.179882812500000000e+01 2.255078107118606290e-01 7.717683911323547363e-01 1.052060008049011230e+00 -8.844316471367518221e-04 -1.069774106144903529e-02 1.460768729448318481e-01 -9.892150759696960449e-01
1.293219853999912739e+06 -2.979718363461044696e-04 1.159327056167168716e-03 2.221211902982400069e-03 9.124457090913004720e+00 -1.931061689077370747e-01 3.583333000582682892e+00 3.179882812500000000e+01 2.255068570375442505e-01 7.717573046684265137e-01 1.052063584327697532e+00 -8.416672935708801066e-04 -1.069163810461756792e-02 1.460328102111816406e-01 -9.892216920852658912e-01
1.301552853999912739e+06 9.294055967352110592e-04 -5.705227943094675486e-04 1.944962693638890849e-03 9.150860152295159367e+00 -2.244198361691310817e-01 3.577101504931722964e+00 3.184179687500000000e+01 2.255074828863143921e-01 7.717604637145997204e-01 1.052063703536987305e+00 -8.522643474861979485e-04 -1.069157849997279253e-02 1.460371166467666626e-01 -9.892210364341738060e-01
1.309885853999912739e+06 9.278918634310281965e-04 9.491729456290003142e-06 1.675945578806826769e-03 9.148459873987693669e+00 -2.063554127642816816e-01 3.571249163662126413e+00 3.178320312500000000e+01 2.255079746246337613e-01 7.717632055282591663e-01 1.052060842514038086e+00 -8.598423446529167595e-04 -1.070165168493983181e-02 1.460376083850860318e-01 -9.892208576202391468e-01
1.318219853999912739e+06 1.861221618373251889e-04 3.058055525027797775e-04 -4.652025928963236800e-04 9.130457786681676069e+00 -2.135794770678104693e-01 3.576204845105662500e+00 3.181445312500000000e+01 2.255113571882247925e-01 7.717647552490233265e-01 1.052059531211853027e+00 -8.691256516611957058e-04 -1.068906020373104615e-02 1.460365504026412686e-01 -9.892211556434632458e-01
1.326552853999912739e+06 1.169745052808826352e-03 -2.725790983449704122e-04 3.325704144470988956e-04 9.123256951759273647e+00 -2.220087931121210723e-01 3.611576243571024136e+00 3.177539062500000000e+01 2.255218476057052890e-01 7.717599272727966309e-01 1.052064657211303711e+00 -9.017416159621816085e-04 -1.070429384708403153e-02 1.460656970739364624e-01 -9.892165660858153187e-01
1.334886853999912739e+06 -7.931065068502024529e-04 1.454166105980131147e-03 6.147708781329871671e-04 9.135258343296616346e+00 -2.244184332729701470e-01 3.578493952349618201e+00 3.183984375000000000e+01 2.255191057920455933e-01 7.717587947845458984e-01 1.052061438560485840e+00 -8.823700482025187419e-04 -1.068944856524466080e-02 1.460599303245544434e-01 -9.892176389694211647e-01
1.343219853999912739e+06 -1.772816459136197570e-03 -1.438752592272531973e-03 -4.473175842722373354e-04 9.106455003606992449e+00 -2.292329653307391968e-01 3.554208989441106858e+00 3.183984375000000000e+01 2.255226224660873136e-01 7.717555761337280273e-01 1.052065610885619895e+00 -9.127178345806895602e-04 -1.071661151945588024e-02 1.460904181003570279e-01 -9.892128705978392444e-01
1.351552853999912739e+06 1.652786425930197201e-03 -1.990475663268908776e-03 -3.157872930361228098e-03 9.148459873987693669e+00 -2.063554127642816816e-01 3.601814495916431547e+00 3.178515625000000000e+01 2.255183160305023193e-01 7.717577219009398304e-01 1.052064657211303711e+00 -8.985864114948173250e-04 -1.069696247577664461e-02 1.460754275321960449e-01 -9.892153143882751465e-01
1.359885853999912739e+06 4.328674261483769770e-04 -1.428183826175905002e-03 -7.335167964499857444e-04 9.138858760757816668e+00 -1.858817808589403597e-01 3.579602952929498372e+00 3.180273437500000000e+01 2.255139946937560758e-01 7.717581391334532581e-01 1.052062869071960449e+00 -9.057852439581791674e-04 -1.069678924977778001e-02 1.460664868354797086e-01 -9.892165660858153187e-01
1.368219853999912739e+06 1.410508872717416767e-03 -8.415201189240591921e-04 -1.547159815373098241e-03 9.156860848063832492e+00 -2.063561681699067896e-01 3.592293008760440998e+00 3.180273437500000000e+01 2.255097776651382446e-01 7.717572450637817383e-01 1.052062749862670898e+00 -8.866018033586996498e-04 -1.067516487091776760e-02 1.460616141557693481e-01 -9.892175793647766113e-01
1.376552853999912739e+06 -2.511779160564408132e-03 1.162561394132755836e-03 -4.443888254964528661e-04 9.087252777147242000e+00 -2.051456285897493570e-01 3.562694678513582236e+00 3.177929687500000000e+01 2.255135029554367065e-01 7.717522382736206055e-01 1.052069902420043945e+00 -9.148668032138983523e-04 -1.067584287375208767e-02 1.460857987403869629e-01 -9.892138838768003151e-01
1.384886853999912739e+06 -1.043009646347417552e-03 5.950303008801687346e-04 -1.529001465102151555e-03 9.171262517908642664e+00 -2.087660241609344824e-01 3.597971814982452443e+00 3.180859375000000000e+01 2.255086302757263184e-01 7.717527747154236950e-01 1.052069902420043945e+00 -8.906259317882914139e-04 -1.066790614277121629e-02 1.460731029510498047e-01 -9.892159700393676758e-01
1.393219853999912739e+06 4.335324317825961504e-04 -2.744289168544857341e-04 7.017621963887991920e-05 9.183263909445983586e+00 -1.955200177570688425e-01 3.540195418597144705e+00 3.179492187500000000e+01 2.255032509565353116e-01 7.717559337615966797e-01 1.052068591117858887e+00 -8.924849098548293114e-04 -1.066932082176205547e-02 1.460665911436080933e-01 -9.892168045043944202e-01
1.401552853999912739e+06 1.175265388969150282e-03 6.762128580744576622e-06 2.478998174811164728e-03 9.123256951759273647e+00 -1.738375729129988667e-01 3.536317821344917789e+00 3.181835937500000000e+01 2.254986017942428311e-01 7.717587351799011230e-01 1.052067160606384277e+00 -8.969703339972157075e-04 -1.067998167127368059e-02 1.460717469453811646e-01 -9.892160296440124512e-01
1.409886853999912739e+06 1.663790353843709602e-03 -8.542883409357622916e-04 1.402656373836040637e-03 9.178463352831050415e+00 -2.051538301365360695e-01 3.559075715540068074e+00 3.180859375000000000e+01 2.254964262247085294e-01 7.717652916908264160e-01 1.052066087722778320e+00 -8.883490227163393094e-04 -1.068204827606675233e-02 1.460669785737991333e-01 -9.892166256904602051e-01
1.418219853999912739e+06 1.417820328388323670e-03 3.009413416191842119e-04 1.671642243071170056e-03 9.162861543832503841e+00 -2.147866712801995981e-01 3.565174658024804710e+00 3.180859375000000000e+01 2.254952341318130493e-01 7.717707753181457520e-01 1.052065491676330344e+00 -8.797846967353860652e-04 -1.067012362182137575e-02 1.460599005222320279e-01 -9.892178773880002662e-01
1.426552853999912739e+06 9.330980689778030053e-04 -5.767969325195651184e-04 3.286689939391891288e-03 9.141259039065284142e+00 -2.256232533533948093e-01 3.517280398059547508e+00 3.184375000000000000e+01 2.254927009344100675e-01 7.717756032943724476e-01 1.052065134048461914e+00 -8.686424698681193294e-04 -1.067406404763457210e-02 1.460519134998321533e-01 -9.892189502716064453e-01
1.434885853999912739e+06 -5.433705203379129989e-04 -8.623474517483499524e-04 1.152164687712590660e-03 9.155660708910096091e+00 -2.328502313643346922e-01 3.545297476750486787e+00 3.180859375000000000e+01 2.254960089921951294e-01 7.717779874801635742e-01 1.052065730094909668e+00 -8.381032384932041168e-04 -1.066688820719717545e-02 1.460525095462799072e-01 -9.892190694808961071e-01
1.443219853999912739e+06 -5.430196453172289606e-04 -5.742224313285007944e-04 1.420174304022457992e-03 9.156860848063832492e+00 -2.244203757445775160e-01 3.540574817353202342e+00 3.180859375000000000e+01 2.255000621080398282e-01 7.717794775962828480e-01 1.052064895629882812e+00 -8.355060126631897984e-04 -1.065565831959244814e-02 1.460548341274261475e-01 -9.892188310623170056e-01
1.451552853999912739e+06 4.402156262264325659e-04 -8.632272341143799486e-04 2.217611478525147867e-03 9.129257647527943220e+00 -2.256221742025018018e-01 3.563295210068549324e+00 3.181054687500000000e+01 2.255008369684219638e-01 7.717798948287964977e-01 1.052065253257751465e+00 -8.367556147276800083e-04 -1.066924259066580338e-02 1.460552364587783813e-01 -9.892185926437377930e-01
1.459886853999912739e+06 6.719337907170400137e-04 1.470414019419359532e-03 -1.543895223756579227e-03 9.111255560221927396e+00 -2.328462385060306450e-01 3.551792635682844868e+00 3.181835937500000000e+01 2.255084216594696045e-01 7.717733383178712048e-01 1.052069067955017090e+00 -8.730723639018278526e-04 -1.068841107189653916e-02 1.460811048746109009e-01 -9.892145395278929554e-01
1.468219853999912739e+06 9.201560439251328357e-04 -2.660850145433640151e-04 -1.275518529009041224e-03 9.135258343296616346e+00 -2.268269942829262698e-01 3.582021755520506723e+00 3.183789062500000000e+01 2.255063205957412720e-01 7.717729806900024414e-01 1.052069187164306641e+00 -8.634614059702117039e-04 -1.068730000406500728e-02 1.460720300674438477e-01 -9.892159104347229004e-01
1.476552853999912739e+06 -2.028848020664476837e-03 1.177179434653975124e-03 -3.131810819897372714e-03 9.135258343296616346e+00 -2.039456646883432700e-01 3.580836342204512412e+00 3.183789062500000000e+01 2.255012989044189176e-01 7.717721462249756970e-01 1.052067518234252708e+00 -8.851322927512782516e-04 -1.069552451372145219e-02 1.460782289505004883e-01 -9.892148375511168323e-01
1.484885853999912739e+06 -1.533011600119017553e-03 1.458590425680713178e-03 -9.893505624282287244e-04 9.147259734833955491e+00 -1.894953777794996519e-01 3.593594810912214221e+00 3.176367187500000000e+01 2.255000621080398282e-01 7.717683911323547363e-01 1.052067637443542480e+00 -8.869790472090243209e-04 -1.068897359073159130e-02 1.460690349340438843e-01 -9.892163276672364391e-01
1.493219853999912739e+06 4.257598678695656558e-04 2.749920762757860132e-05 -2.613614104707851979e-03 9.125657230066739345e+00 -2.003319598526947520e-01 3.623289471284807384e+00 3.176367187500000000e+01 2.254974991083144864e-01 7.717626690864562988e-01 1.052067756652832031e+00 -8.735531009734232022e-04 -1.068473234772679414e-02 1.460599601268768311e-01 -9.892176389694211647e-01
1.501552853999912739e+06 -3.060217864655351283e-04 1.812042326594480446e-05 -1.265935604612467014e-03 9.159261126371299966e+00 -1.979264204652390058e-01 3.562866284256540172e+00 3.176757812500000000e+01 2.254947870969772339e-01 7.717606425285339355e-01 1.052063822746276855e+00 -8.743602666072547436e-04 -1.069641765207050843e-02 1.460666358470916748e-01 -9.892165660858153187e-01
1.509886853999912739e+06 1.905292668200816780e-03 -1.424484189156872624e-03 -2.087284068335512881e-04 9.136458482450349194e+00 -1.894944065436959257e-01 3.601974071091624374e+00 3.180078125000000000e+01 2.254957407712936401e-01 7.717581987380980335e-01 1.052064061164855957e+00 -8.742577629163305079e-04 -1.069032866507767243e-02 1.460661888122558316e-01 -9.892166852951049805e-01
1.518219853999912739e+06 9.305684550187168225e-04 -1.438662338495075126e-03 1.945970192161092368e-03 9.142459178219020544e+00 -2.063548731888351917e-01 3.576034929284252595e+00 3.182617187500000000e+01 2.254963517189025601e-01 7.717591524124145508e-01 1.052063584327697532e+00 -8.855776977725882126e-04 -1.068869791924952073e-02 1.460656523704528809e-01 -9.892168045043944202e-01
1.526552853999912739e+06 -5.459001342970060122e-04 -1.724212857723860827e-03 -1.885550595182097506e-04 9.132858064989148872e+00 -1.774512777486474679e-01 3.586736278729627969e+00 3.182617187500000000e+01 2.254988104104996005e-01 7.717600464820860706e-01 1.052065849304199219e+00 -8.817643392831641140e-04 -1.067947316914794054e-02 1.460619866847991943e-01 -9.892174601554870605e-01
1.534886853999912739e+06 1.173714911257797699e-03 1.164281520828220695e-03 2.477654843448235875e-03 9.148459873987693669e+00 -2.171939373090842063e-01 3.583009713973810406e+00 3.179296875000000000e+01 2.254963219165802002e-01 7.717621326446533203e-01 1.052064538002013938e+00 -8.836936904117466103e-04 -1.068247202783820238e-02 1.460516899824142456e-01 -9.892189502716064453e-01
1.543219853999912739e+06 -5.122657203505270873e-05 -5.746623225115149794e-04 1.952897699428737246e-03 9.180863631138514336e+00 -2.003369239468024698e-01 3.584903258131266313e+00 3.182617187500000000e+01 2.255039513111114502e-01 7.717603445053100586e-01 1.052069306373595969e+00 -9.147154632956343593e-04 -1.069303322583432803e-02 1.460854113101959229e-01 -9.892137646675107643e-01
1.551552853999912739e+06 6.865732711096513311e-04 -2.307836764731194777e-03 1.948961442130749252e-03 9.143659317372755169e+00 -2.232149081736172769e-01 3.557216051140430935e+00 3.181835937500000000e+01 2.255001813173294067e-01 7.717534899711609997e-01 1.052069306373595969e+00 -8.598194108344059394e-04 -1.069327909499405427e-02 1.460334658622741699e-01 -9.892215728759763405e-01
1.559885853999912739e+06 1.172735775010050330e-03 -8.551032773947670569e-04 1.138278427580364724e-03 9.148459873987693669e+00 -2.436881084186013624e-01 3.572440781365849638e+00 3.181054687500000000e+01 2.255005091428756714e-01 7.717610001564025879e-01 1.052066922187805176e+00 -8.466345025226473808e-04 -1.068313326686619151e-02 1.460321545600891113e-01 -9.892218112945555530e-01
1.568219853999912739e+06 4.368740290045248207e-04 -5.688280754844324619e-04 1.143893849082016495e-03 9.134058204142879944e+00 -2.424825329325517309e-01 3.547953056942731109e+00 3.184375000000000000e+01 2.255007475614548007e-01 7.717693448066710316e-01 1.052067756652832031e+00 -8.318063337355853211e-04 -1.067992579191921580e-02 1.460274159908294678e-01 -9.892225861549376331e-01
1.576552853999912739e+06 6.824564350320638795e-04 -1.434677909977508797e-03 8.745721470061507434e-04 9.165261822139971315e+00 -2.424853387248734893e-01 3.536939034192316811e+00 3.184375000000000000e+01 2.254978120326996127e-01 7.717741727828979492e-01 1.052066802978515625e+00 -8.410697919316033637e-04 -1.068816613405939968e-02 1.460325717926025113e-01 -9.892216920852658912e-01
1.584886853999912739e+06 1.164889722282707934e-03 6.018345840507364694e-04 -1.010164329828101490e-03 9.131657925835408918e+00 -2.424823171023730295e-01 3.572673803412100835e+00 3.179101562500000000e+01 2.254989743232727328e-01 7.717782855033873401e-01 1.052069067955017090e+00 -8.264607167802197037e-04 -1.067173294723031129e-02 1.460296362638473511e-01 -9.892224073410033069e-01
1.593219853999912739e+06 1.168618938932462770e-03 1.805557735891881116e-05 6.388913245576437194e-05 9.156860848063832492e+00 -2.051518876649287282e-01 3.565253928580091269e+00 3.174218750000000000e+01 2.255003005266189298e-01 7.717812061309814453e-01 1.052069783210754395e+00 -8.083203574641983913e-04 -1.065257098525761170e-02 1.460243761539459229e-01 -9.892234206199645996e-01
1.601552853999912739e+06 1.162674238937150273e-03 6.055990669767948378e-04 -1.815200677279901536e-03 9.142459178219020544e+00 -2.087634341987912867e-01 3.548997400200835095e+00 3.174218750000000000e+01 2.254999577999114713e-01 7.717825174331666149e-01 1.052072048187255859e+00 -8.212022366934078636e-04 -1.065022218972443147e-02 1.460313200950622281e-01 -9.892222881317136451e-01
1.609885853999912739e+06 1.162139641880721502e-03 3.204998388965540901e-03 -7.448413762440979358e-04 9.141259039065284142e+00 -2.003333627488556312e-01 3.577224615187541534e+00 3.179296875000000000e+01 2.254981696605682373e-01 7.717822790145874023e-01 1.052069306373595969e+00 -8.424414554609737120e-04 -1.066156197339294780e-02 1.460486352443695068e-01 -9.892196059226988636e-01
1.618219853999912739e+06 1.823562007804216401e-04 1.467089427676316216e-03 -1.271582271711056700e-03 9.131657925835408918e+00 -2.003324994281412419e-01 3.577358066089578514e+00 3.178320312500000000e+01 2.254990935325622281e-01 7.717615962028502308e-01 1.052080273628234863e+00 -8.243145421146790301e-04 -1.070052757859228654e-02 1.460575759410857877e-01 -9.892178773880002662e-01
1.626552853999912739e+06 -1.534525333423200633e-03 2.038604949446471814e-03 -1.258367677260294323e-03 9.117256255990598746e+00 -1.955140824271573707e-01 3.591663250738451829e+00 3.182031250000000000e+01 2.254988551139831543e-01 7.717612981796263538e-01 1.052077412605285645e+00 -8.377440390176517067e-04 -1.069290097802874651e-02 1.460546255111694336e-01 -9.892184734344481312e-01
1.634886853999912739e+06 -5.498865617968098918e-04 2.902100228339990484e-03 6.111079624818611944e-04 9.154460569756365018e+00 -1.810660617351890767e-01 3.584086385892802262e+00 3.179882812500000000e+01 2.254990488290786743e-01 7.717618346214294434e-01 1.052073717117309570e+00 -8.449267479591625633e-04 -1.070306915789839830e-02 1.460545063018798828e-01 -9.892182946205139160e-01
1.643219853999912739e+06 -7.919069041595408476e-04 8.521693312804787563e-06 3.481045931860524828e-04 9.130457786681676069e+00 -1.906981474732274695e-01 3.576195021491756609e+00 3.177148437500000000e+01 2.255029976367950439e-01 7.717599868774414062e-01 1.052071928977966309e+00 -8.331752032973427369e-04 -1.069308444857594402e-02 1.460452675819396695e-01 -9.892197847366333008e-01
1.651552853999912739e+06 -5.301769154562873553e-05 -1.437782556129045888e-03 8.805234013485336436e-04 9.140058899911551293e+00 -2.099674988735907299e-01 3.554909228469099070e+00 3.177148437500000000e+01 2.255045920610428134e-01 7.717592716217042126e-01 1.052069544792175293e+00 -8.317502797581254352e-04 -1.068295445293186881e-02 1.460360288619995117e-01 -9.892212748527526855e-01
1.659886853999912739e+06 1.171111808484413819e-03 1.457425851816149557e-03 1.672282663155701121e-03 9.152060291448895768e+00 -2.280327855991544916e-01 3.586491092282610538e+00 3.182226562500000000e+01 2.255053967237472534e-01 7.717608213424681507e-01 1.052067637443542480e+00 -8.446833817288278449e-04 -1.068201661109922755e-02 1.460390836000442505e-01 -9.892207980155945934e-01
1.668219853999912739e+06 -7.884918181233283030e-04 -1.440887202280581245e-03 8.864746556909164354e-04 9.143659317372755169e+00 -2.111721031238366353e-01 3.550157342604791211e+00 3.179101562500000000e+01 2.255056649446487704e-01 7.717604637145997204e-01 1.052064061164855957e+00 -8.614460821264046135e-04 -1.069393847137686815e-02 1.460429131984710693e-01 -9.892201423645017311e-01
1.676552853999912739e+06 1.660983353678216479e-03 -3.159288504294562386e-03 -7.414205566428962862e-04 9.123256951759273647e+00 -2.485029642216382284e-01 3.538701056752366014e+00 3.180664062500000000e+01 2.255052626132964810e-01 7.717628479003905140e-01 1.052061319351196289e+00 -8.617249550298966554e-04 -1.069953478872774644e-02 1.460507810115814209e-01 -9.892189502716064453e-01
1.684885853999912739e+06 -1.278844646915605621e-03 -8.654520978998860676e-04 1.158115942054973452e-03 9.147259734833955491e+00 -1.858825362645655233e-01 3.601822387729901820e+00 3.180664062500000000e+01 2.255007922649383545e-01 7.717539668083192028e-01 1.052062273025512695e+00 -8.284279028884510314e-04 -1.069480925798413189e-02 1.460096687078475952e-01 -9.892250299453736462e-01
1.693219853999912739e+06 2.151687057491192146e-03 -3.446598588255404827e-03 -7.450522266970841271e-04 9.148459873987693669e+00 -1.955168882194792124e-01 3.557137433946264693e+00 3.181445312500000000e+01 2.255069464445114136e-01 7.717525362968444824e-01 1.052068948745727539e+00 -8.520153933204155372e-04 -1.070049870759245958e-02 1.460489481687545499e-01 -9.892191290855407715e-01
1.701552853999912739e+06 -2.970496198618430284e-04 -1.729452113883447190e-03 1.151188434787330309e-03 9.148459873987693669e+00 -1.979254492294353074e-01 3.547733750394176599e+00 3.181445312500000000e+01 2.255116105079650879e-01 7.717533707618713379e-01 1.052072882652282715e+00 -8.871152531355064319e-04 -1.071441266685722871e-02 1.460750401020050326e-01 -9.892151951789857067e-01
1.709886853999912739e+06 -3.053200364241600586e-04 5.943704641056448551e-04 -7.299163719927358185e-04 9.143659317372755169e+00 -1.846779320143195624e-01 3.583062479552435953e+00 3.182421875000000000e+01 2.255144566297531128e-01 7.717533111572265625e-01 1.052076458930969238e+00 -9.243218228220940720e-04 -1.072242949157950313e-02 1.461047381162643433e-01 -9.892106056213378906e-01
1.718219853999912739e+06 -2.952585003512669406e-04 -8.663318802659154133e-04 2.223562732867528924e-03 9.138858760757816668e+00 -2.099673909585014486e-01 3.536116474598434145e+00 3.179101562500000000e+01 2.255116403102874756e-01 7.717568874359129749e-01 1.052074193954467551e+00 -8.945707231760579052e-04 -1.070913393050429430e-02 1.460934132337569913e-01 -9.892124533653257057e-01
1.726552853999912739e+06 -5.126331644220160510e-05 2.842545970203370909e-06 2.220571482897870305e-03 9.132858064989148872e+00 -1.919026438083841490e-01 3.536192125927544616e+00 3.179101562500000000e+01 2.255084216594696045e-01 7.717494964599609375e-01 1.052073121070861816e+00 -8.350269636138718532e-04 -1.071919966489073839e-02 1.460505276918411255e-01 -9.892187118530272327e-01
1.734885853999912739e+06 1.912567379464568057e-03 2.954821398680907568e-04 3.277747435079848143e-03 9.152060291448895768e+00 -2.075600170145276424e-01 3.586482302733326577e+00 3.183984375000000000e+01 2.255110293626784723e-01 7.717565894126893200e-01 1.052070498466491699e+00 -8.423601975665051533e-04 -1.073094457387922807e-02 1.460415422916412354e-01 -9.892199039459228516e-01
1.743219853999912739e+06 1.909407479562807985e-04 8.896738588793848268e-06 1.145205934848009602e-03 9.161661404678767440e+00 -2.280336489198689087e-01 3.556967898828358621e+00 3.180078125000000000e+01 2.255138307809829712e-01 7.717502117156982422e-01 1.052069544792175293e+00 -7.976402412168126510e-04 -1.072106324136254396e-02 1.459925323724746704e-01 -9.892273545265196644e-01
1.751552853999912739e+06 -2.949443697377248665e-04 -7.019913643461704271e-07 2.759246132646532568e-03 9.119656534298067996e+00 -2.171913473469409273e-01 3.554020324127700192e+00 3.178125000000000000e+01 2.255185693502425870e-01 7.717458009719847523e-01 1.052069306373595969e+00 -7.618797826580702174e-04 -1.071580406278369035e-02 1.459554731845855713e-01 -9.892328977584838867e-01
1.759886853999912739e+06 2.641672442211966121e-03 1.753014992181091414e-03 1.660044321630202782e-03 9.135258343296616346e+00 -1.858814571136724880e-01 3.565545920592698259e+00 3.178125000000000000e+01 2.255210429430007935e-01 7.717421650886534534e-01 1.052067637443542480e+00 -7.459336775355597223e-04 -1.072358246892687883e-02 1.459225565195083618e-01 -9.892377257347106934e-01
1.768219853999912739e+06 -2.759262919323983432e-03 2.897805600453461083e-03 -4.444200710933889379e-04 9.182063770292252514e+00 -2.954751917551580176e-01 3.655462804446384606e+00 3.177343750000000000e+01 2.255254834890365601e-01 7.717474102973939099e-01 1.052064418792724609e+00 -7.485491223633843364e-04 -1.072613149881359966e-02 1.459413766860961914e-01 -9.892348647117614746e-01
1.776552853999912739e+06 -1.287078319070780741e-03 8.808656116074865426e-04 -9.906626481942237827e-04 9.142459178219020544e+00 -2.677731789427159059e-01 3.593695143463434327e+00 3.178320312500000000e+01 2.255354970693587979e-01 7.717490792274475098e-01 1.052070498466491699e+00 -7.975228945724666119e-04 -1.072822231799362876e-02 1.459805667400360107e-01 -9.892290234565734863e-01
1.784886853999912739e+06 1.780354673107525931e-04 -2.578962119167251335e-04 -3.684676317022057487e-03 9.075251385609901078e+00 -2.629500136778029074e-01 3.578168975819199460e+00 3.181835937500000000e+01 2.255282849073410034e-01 7.717534303665161133e-01 1.052065730094909668e+00 -8.083955617622096135e-04 -1.072561275213954057e-02 1.459996551275253296e-01 -9.892262816429137073e-01
1.793219853999912739e+06 1.403862422680736410e-03 -8.302266701458848458e-04 -3.962268857728496428e-03 9.180863631138514336e+00 -1.919069604119560679e-01 3.590777587415532768e+00 3.176953125000000000e+01 2.255219668149948120e-01 7.717446684837341309e-01 1.052068591117858887e+00 -7.745850598440129353e-04 -1.071029808372257579e-02 1.459716856479644775e-01 -9.892305135726927601e-01
1.801552853999912739e+06 1.776845922900615888e-04 -5.460212323365742915e-04 -3.952685933331924820e-03 9.200065857598264785e+00 -2.123814556380118068e-01 3.605802141287899332e+00 3.176953125000000000e+01 2.255140095949172696e-01 7.717369198799133301e-01 1.052069306373595969e+00 -7.672078208998399677e-04 -1.071608066558835115e-02 1.459536105394363403e-01 -9.892331361770627662e-01
1.809885853999912739e+06 -5.533218231893594075e-04 -1.134159712821947120e-03 -2.604335767555077813e-03 9.123256951759273647e+00 -1.979231830125600111e-01 3.544557289905754249e+00 3.180078125000000000e+01 2.255136966705322266e-01 7.717374563217163086e-01 1.052073717117309570e+00 -8.244297932832878040e-04 -1.070738118141886797e-02 1.460058093070983887e-01 -9.892254471778867408e-01
1.818219853999912739e+06 -2.769214222175429407e-03 2.625993339379864133e-03 -4.200920526361055785e-03 9.147259734833955491e+00 -1.870868167695435291e-01 3.566555213699553306e+00 3.179101562500000000e+01 2.255131304264068881e-01 7.717364430427550159e-01 1.052076935768127441e+00 -8.678451995365875664e-04 -1.070708781480786409e-02 1.460483968257904053e-01 -9.892191886901854359e-01
1.826552853999912739e+06 -2.028276679200892441e-03 -1.999724755816491457e-03 -4.469843904402312842e-03 9.153260430602626840e+00 -1.569803437205387620e-01 3.579390367800984851e+00 3.180468750000000000e+01 2.255154848098754883e-01 7.717349529266356312e-01 1.052079319953918457e+00 -8.912353659980553093e-04 -1.070722099393603410e-02 1.460880935192107877e-01 -9.892133474349975586e-01
1.834886853999912739e+06 -3.019416947950964714e-04 -2.775335630060210904e-04 7.612747398126269748e-05 9.191664883522125962e+00 -1.798651265979793190e-01 3.545949876148266178e+00 3.177539062500000000e+01 2.255152016878128052e-01 7.717344760894774280e-01 1.052081346511840820e+00 -9.109929669648962917e-04 -1.070854626595971193e-02 1.461176872253417969e-01 -9.892088770866394043e-01
1.843219853999912739e+06 4.458461956082099276e-04 -2.316400612633825323e-03 3.561017888481812083e-03 9.142459178219020544e+00 -1.642050555146032931e-01 3.548978270005335389e+00 3.177539062500000000e+01 2.255144715309143066e-01 7.717370390892028809e-01 1.052080392837524414e+00 -9.450631332584279480e-04 -1.073356624692677064e-02 1.461403965950012207e-01 -9.892052412033079944e-01
1.851552853999912739e+06 2.650607864408509318e-03 5.829473235134177700e-04 4.344842144499136416e-03 9.172462657062375513e+00 -1.545735093520113068e-01 3.560312996698875132e+00 3.179101562500000000e+01 2.255165278911590299e-01 7.717394828796385609e-01 1.052079558372497559e+00 -9.306306601501446174e-04 -1.073459815233943071e-02 1.461482346057891846e-01 -9.892040491104124866e-01
1.859885853999912739e+06 1.921963909903241568e-03 -2.318975113824890515e-03 5.427533523851247113e-03 9.141259039065284142e+00 -1.870862771940970393e-01 3.550180364684083933e+00 3.183007812500000000e+01 2.255191653966903964e-01 7.717317342758177601e-01 1.052082419395446777e+00 -9.163321810775059166e-04 -1.074147038161751833e-02 1.461251378059387207e-01 -9.892073869705200195e-01
1.868219853999912739e+06 2.012796702355601215e-04 -8.670848399480561575e-06 4.902042222956410830e-03 9.120856673451804397e+00 -1.991272476873595099e-01 3.511674658005092375e+00 3.180078125000000000e+01 2.255294770002364835e-01 7.717376947402954102e-01 1.052081584930419922e+00 -9.265520493500487616e-04 -1.074119005352257121e-02 1.461386978626251221e-01 -9.892054200172424316e-01
1.876552853999912739e+06 -1.271219060631170739e-03 1.142639251544926796e-03 4.912601400278243657e-03 9.152060291448895768e+00 -2.328499076190667927e-01 3.535942803222040354e+00 3.180078125000000000e+01 2.255374044179916382e-01 7.717434167861937366e-01 1.052078604698181152e+00 -9.291791939176066110e-04 -1.075588818639514055e-02 1.461376845836639404e-01 -9.892053604125975452e-01
