time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.949837603229999542e+08 3.363392560474180726e-03 3.223096120914284608e-03 -2.641113283325446925e-03 9.214467527443078509e+00 -1.353087983004878092e-01 3.415123343128590783e+00 2.977929687500000000e+01 4.252178966999052845e-01 1.341583251953125000e+00 1.050265550613403098e+00 -1.579232746735159676e-03 5.357144866138668915e-03 -1.357887089252471924e-01 9.907221794128417969e-01 2.500214499858137515e+03 2.831991086045057386e+02 3.516134175963660482e+02
1.949920933229999542e+08 9.132891274455517960e-04 3.210237645125127263e-03 -2.084584870549638022e-03 9.148459873987693669e+00 -1.485499485253351515e-01 3.441909478881455264e+00 2.976171875000000000e+01 4.252406954765319824e-01 1.341554999351501465e+00 1.050258159637451172e+00 -1.445418456569258492e-03 5.463653709739418017e-03 -1.358900070190429688e-01 9.907078742980957031e-01 2.501997321837111940e+03 2.833547255891746772e+02 3.520083455418279073e+02
1.950004263229999542e+08 1.888678346261878083e-03 4.378170703784749034e-03 -3.435590453455410892e-03 9.159261126371299966e+00 -1.316909926914459905e-01 3.442927697866402070e+00 2.976171875000000000e+01 4.252588152885437012e-01 1.341531634330749512e+00 1.050260424613952637e+00 -1.407628878951072693e-03 5.416693165898295304e-03 -1.359788030385971069e-01 9.906960129737854004e-01 2.503780780200016125e+03 2.835103340147009590e+02 3.524035125957159948e+02
1.950087603229999542e+08 -1.786790933894590039e-03 3.493253101199442472e-03 -3.136481234070698579e-03 9.144859456526488017e+00 -1.497539052850452856e-01 3.487808038383486853e+00 2.980859375000000000e+01 4.252593815326690674e-01 1.341511726379394309e+00 1.050252914428710715e+00 -1.408041571267004688e-03 5.477190949022756050e-03 -1.359721720218658447e-01 9.906966090202332653e-01 2.505565087285811842e+03 2.836659500849109463e+02 3.527989708921351735e+02
1.950170933229999542e+08 -7.398949136139948424e-05 3.217391565701254938e-03 -4.491758907115195668e-03 9.185664187753456389e+00 -1.413276108632350314e-01 3.466076638186064152e+00 2.976953125000000000e+01 4.252598881721496582e-01 1.341494679450988770e+00 1.050246000289916770e+00 -1.399069093167726319e-03 5.517353303730460068e-03 -1.359738260507583618e-01 9.906961321830748401e-01 2.507349819492816550e+03 2.838215379622342880e+02 3.531946216488317418e+02
1.950254263229999542e+08 4.225854236325903858e-04 3.497547729085972307e-03 -2.080953200495446603e-03 9.154460569756365018e+00 -1.003792679016592831e-01 3.466492774519112530e+00 2.976953125000000000e+01 4.252606630325316828e-01 1.341480612754821555e+00 1.050241589546203613e+00 -1.392052043229341507e-03 5.542545579373808762e-03 -1.359722018241882324e-01 9.906962513923645020e-01 2.509135186292020535e+03 2.839771202910364423e+02 3.535905131293832824e+02
1.950337603229999542e+08 -1.035587957455063940e-03 4.977155978252642554e-06 8.867792429347130106e-04 9.125657230066739345e+00 -1.292794100589895467e-01 3.478661433021564608e+00 2.977148437500000000e+01 4.252786636352539062e-01 1.341449737548827903e+00 1.050207376480102317e+00 -1.311565982177909095e-03 5.778392776846857926e-03 -1.360309720039367676e-01 9.906869530677795410e-01 2.510921400209278090e+03 2.841327113072355814e+02 3.539866941682121819e+02
1.950420933229999542e+08 1.903705446082322450e-03 3.105400715723242305e-04 5.760204527264881790e-05 9.165261822139971315e+00 -1.268744102469803181e-01 3.471056375773514446e+00 2.978125000000000000e+01 4.252777993679047186e-01 1.341445803642272727e+00 1.050202846527099609e+00 -1.252739457413609703e-03 5.865106824785443207e-03 -1.360180974006652832e-01 9.906882643699645996e-01 2.512708037560637422e+03 2.842882749280271355e+02 3.543830684168805760e+02
1.950504273229999542e+08 2.160438757651976516e-03 -1.729141914514482382e-03 3.278114513517518813e-03 9.188064466060925639e+00 -1.389192656834575823e-01 3.474271369310554469e+00 2.977343750000000000e+01 4.252747595310211182e-01 1.341448545455932617e+00 1.050208806991577148e+00 -1.281350036151707172e-03 5.826819222420440147e-03 -1.360059380531311035e-01 9.906900525093078613e-01 2.514495528309257679e+03 2.844438471496653733e+02 3.547797316659246576e+02
1.950587603229999542e+08 1.664528848292219643e-03 -8.555431685777811334e-04 1.671001822986643978e-03 9.183263909445983586e+00 -1.569830415977711557e-01 3.481399388458766175e+00 2.982812500000000000e+01 4.252852499485015869e-01 1.341433286666869895e+00 1.050179362297058105e+00 -1.227490254677831910e-03 6.005012895911918114e-03 -1.360541135072708130e-01 9.906824827194211647e-01 2.516283442046835717e+03 2.845993891768168851e+02 3.551765892966975571e+02
1.950670933229999542e+08 -1.032172871418851612e-03 -1.444431739615133171e-03 1.425149305439578698e-03 9.150860152295159367e+00 -1.521630058704478428e-01 3.510061869974019810e+00 2.978515625000000000e+01 4.252892136573792059e-01 1.341426610946655273e+00 1.050157785415649414e+00 -1.182522508315797527e-03 6.129956338554592987e-03 -1.360975801944732666e-01 9.906758069992064319e-01 2.518071990084935351e+03 2.847549208052873269e+02 3.555736916574124393e+02
1.950754263229999542e+08 -1.519665386587688849e-03 -5.204675045594400404e-03 6.284462878122265865e-04 9.142459178219020544e+00 -1.557750919797568079e-01 3.480790448058016739e+00 2.978515625000000000e+01 4.252611994743347168e-01 1.341464519500732422e+00 1.050195217132568359e+00 -1.251131179742459576e-03 5.925861652940483948e-03 -1.360098868608474731e-01 9.906890392303463466e-01 2.519861172673566216e+03 2.849104414914987728e+02 3.559710347040613669e+02
1.950837603229999542e+08 -2.926186531707203331e-04 -1.736981079735563926e-03 2.761261129690930835e-03 9.179663491984783263e+00 -1.617998398724155296e-01 3.502612115313867847e+00 2.976171875000000000e+01 4.252144098281859796e-01 1.341516733169555664e+00 1.050215601921081543e+00 -1.412146375514511170e-03 5.708938930183620440e-03 -1.358570009469985962e-01 9.907110929489135742e-01 2.521651208881447019e+03 2.850659693931660286e+02 3.563686694819775767e+02
1.950920933229999542e+08 -4.316005286481711112e-05 -5.496629394847333053e-03 2.495297756022396216e-03 9.194065161829598765e+00 -1.630054153584651333e-01 3.454213278207491022e+00 2.977734375000000000e+01 4.251900911331176758e-01 1.341541767120361106e+00 1.050208330154418723e+00 -1.538161188364028714e-03 5.622957833111272286e-03 -1.357861757278442383e-01 9.907211065292358398e-01 2.523441669189607182e+03 2.852214672728803180e+02 3.567664947092955003e+02
1.951004273229999542e+08 1.176334583082014329e-03 -5.192036515396751886e-03 3.382795727395575269e-04 9.164061682986238466e+00 -1.437342294015837574e-01 3.409949631080009702e+00 2.977734375000000000e+01 4.251769483089447021e-01 1.341565370559692383e+00 1.050236225128173828e+00 -1.555381924845278263e-03 5.504081957042188632e-03 -1.357574909925460815e-01 9.907256364822387695e-01 2.525232979852955850e+03 2.853769744985120269e+02 3.571646029947135048e+02
1.951087603229999542e+08 -4.653839449388767790e-05 -4.624725367735667975e-03 1.689253910048395951e-03 9.161661404678767440e+00 -1.678196236709662004e-01 3.434680718195596505e+00 2.974023437500000000e+01 4.251623451709747314e-01 1.341588735580444336e+00 1.050259947776794434e+00 -1.574474503286182880e-03 5.383362993597969569e-03 -1.357447057962417603e-01 9.907280206680297852e-01 2.527024711630291222e+03 2.855324505759285216e+02 3.575629028558140021e+02
1.951170933229999542e+08 9.306051994258656172e-04 -2.016167206976795211e-03 1.678296408691956274e-03 9.156860848063832492e+00 -1.605935089807407623e-01 3.417110495921420465e+00 2.976367187500000000e+01 4.251618683338164728e-01 1.341586709022521973e+00 1.050252914428710715e+00 -1.567127765156273167e-03 5.385590251535163353e-03 -1.358071863651275635e-01 9.907194972038269043e-01 2.528817079083197768e+03 2.856879157527969255e+02 3.579614393872424785e+02
1.951254263229999542e+08 -5.436479065442992309e-04 -2.305482209131638413e-03 3.488075044644559086e-04 9.212067249135607483e+00 -2.015440102441022896e-01 3.432818988162524398e+00 2.981835937500000000e+01 4.251644015312193714e-01 1.341583490371704102e+00 1.050241112709045410e+00 -1.508179004304055493e-03 5.478665232658372353e-03 -1.358507871627807617e-01 9.907130002975462757e-01 2.530610088128555162e+03 2.858433655128944793e+02 3.583602148351978371e+02
1.951337603229999542e+08 4.291382094986292972e-04 -8.444048194840889738e-04 -1.807570258733852799e-03 9.208466831674407160e+00 -1.389211002399755868e-01 3.392872096699611539e+00 2.979687500000000000e+01 4.251483976840972900e-01 1.341601610183715820e+00 1.050265312194824219e+00 -1.537236617878023903e-03 5.361554212868185898e-03 -1.358099877834320068e-01 9.907192587852478027e-01 2.532403951836140550e+03 2.859988264527818842e+02 3.587592724189767637e+02
1.951420933229999542e+08 1.403050439417907530e-03 3.260378944595736239e-04 -3.695266739940827796e-03 9.142459178219020544e+00 -1.389151649100641706e-01 3.387911623140662520e+00 2.980468750000000000e+01 4.251648485660552979e-01 1.341597676277160645e+00 1.050270438194274902e+00 -1.510517089627683163e-03 5.290286149829598328e-03 -1.359142512083053589e-01 9.907054305076600231e-01 2.534198232809393176e+03 2.861542590935189878e+02 3.591585171861341905e+02
1.951504263229999542e+08 -3.106364751924023393e-04 2.913173731526658497e-03 -1.537639382170396390e-03 9.165261822139971315e+00 -1.413257763067169437e-01 3.400527198035924847e+00 2.980468750000000000e+01 4.251493215560912531e-01 1.341611504554748313e+00 1.050286889076232910e+00 -1.533451955765485547e-03 5.211583338677868403e-03 -1.358725875616073608e-01 9.907115101814270020e-01 2.535993150999939189e+03 2.863096818370560754e+02 3.595579985201280238e+02
1.951587603229999542e+08 1.814339842961532057e-04 4.355868597726931905e-03 -2.015588035159856378e-04 9.197665579290797311e+00 -1.316944459743035478e-01 3.448271842768702911e+00 2.974804687500000000e+01 4.251386523246764582e-01 1.341617822647094727e+00 1.050296068191528320e+00 -1.545030390843804341e-03 5.163417663425179382e-03 -1.358451098203659058e-01 9.907155036926268421e-01 2.537788924581762330e+03 2.864651144190432888e+02 3.599577689676730188e+02
1.951670933229999542e+08 -1.537348902639498749e-03 5.796778491324715982e-03 -4.576971567380236209e-04 9.174862935369846539e+00 -1.449394811423654894e-01 3.459174783335254411e+00 2.979296875000000000e+01 4.251439273357391357e-01 1.341603279113769531e+00 1.050281047821044700e+00 -1.532844151370227120e-03 5.229138769209357163e-03 -1.358906924724578857e-01 9.907089471817015491e-01 2.539585118950265951e+03 2.866205178268646137e+02 3.603577320120324430e+02
1.951754273229999542e+08 -2.024821242451999015e-03 7.522204022100771083e-03 1.422673493166702737e-03 9.209666970828140009e+00 -1.545768547197795550e-01 3.415198341096581380e+00 2.979296875000000000e+01 4.251347780227660578e-01 1.341609597206115501e+00 1.050293564796447532e+00 -1.529313158243894360e-03 5.193960852920995186e-03 -1.358589977025985995e-01 9.907134771347043678e-01 2.541382169780154072e+03 2.867759288123309034e+02 3.607579787455869678e+02
1.951837603229999542e+08 6.723048410940540842e-04 7.244207876594531241e-03 1.401188060085364895e-03 9.136458482450349194e+00 -1.786558819988934288e-01 3.484410447591960391e+00 2.980273437500000000e+01 4.251346886157989502e-01 1.341611862182617188e+00 1.050303697586059570e+00 -1.527603715658132355e-03 5.163567606359692475e-03 -1.358209848403930664e-01 9.907188415527343750e-01 2.543179636826589103e+03 2.869313079089383791e+02 3.611584217957422425e+02
1.951920933229999542e+08 6.778050018980477653e-04 2.037880266764924113e-03 8.705421529173560519e-04 9.173662796216113691e+00 -1.316922876725175884e-01 3.494453468405249730e+00 2.973242187500000000e+01 4.251484870910644531e-01 1.341593146324157493e+00 1.050288200378417969e+00 -1.516822027042507908e-03 5.236176773905726334e-03 -1.358501166105270386e-01 9.907144308090209961e-01 2.544977742173689876e+03 2.870866794915296509e+02 3.615591078455521483e+02
1.952004263229999542e+08 -1.537736522067324751e-03 6.086158339386585174e-03 -4.580329895787563221e-04 9.147259734833955491e+00 -1.642054871749604739e-01 3.487780880045708187e+00 2.977148437500000000e+01 4.251433312892913818e-01 1.341600656509399414e+00 1.050299644470214844e+00 -1.514499308541472633e-03 5.196157377213225792e-03 -1.358202397823333463e-01 9.907187223434448242e-01 2.546776481779644655e+03 2.872420385430340843e+02 3.619600358513229139e+02
1.952087603229999542e+08 -2.269538351758769012e-03 5.911107182696275289e-04 -1.787428157015447929e-03 9.161661404678767440e+00 -1.666153431659881945e-01 3.499337634778163064e+00 2.976953125000000000e+01 4.251402318477631170e-01 1.341609120368957520e+00 1.050311446189880371e+00 -1.513465191237683971e-03 5.159297026693793198e-03 -1.358004212379455566e-01 9.907216429710387073e-01 2.548576074109527326e+03 2.873974045816359535e+02 3.623612554346939305e+02
1.952170933229999542e+08 1.910142367705786048e-04 -1.146112998374645454e-03 6.098583679097404481e-04 9.082452220532303500e+00 -1.810595868298311983e-01 3.422855888769833044e+00 2.980078125000000000e+01 4.251525104045867920e-01 1.341591954231262207e+00 1.050293087959289551e+00 -1.493091927841250222e-03 5.254857707768649175e-03 -1.358310431241989136e-01 9.907169342041015625e-01 2.550376078392725958e+03 2.875527389044261213e+02 3.627626618848927365e+02
1.952254273229999542e+08 -7.821227542930339616e-04 -2.895315408442046545e-03 2.498226514798182474e-03 8.969639140081280715e+00 -1.557595522068979110e-01 3.410306002765160827e+00 2.980078125000000000e+01 4.251578152179719128e-01 1.341605067253112793e+00 1.050315737724303977e+00 -1.464739558286909165e-03 5.137480329722152184e-03 -1.358612775802612305e-01 9.907134771347043678e-01 2.552176917796451562e+03 2.877080819275738577e+02 3.631643529489253410e+02
1.952337603229999542e+08 3.873978694633690555e-03 -2.006258277654690385e-03 2.191182289623623547e-03 9.292476572435807824e+00 -1.220687272265337242e-01 3.411682187789955911e+00 2.976367187500000000e+01 4.251584410667419434e-01 1.341618061065673828e+00 1.050333619117736816e+00 -1.446132198907379429e-03 5.035299807786927651e-03 -1.358746886253356934e-01 9.907122850418087490e-01 2.553978197547348827e+03 2.878633990051088745e+02 3.635662327508782710e+02
1.952420933229999542e+08 2.655108713608404780e-03 -1.212843392129450346e-02 -2.022538460688186324e-04 8.913232599855769323e+00 -2.099471029217132301e-01 3.454610112245886988e+00 2.979101562500000000e+01 4.251403212547302246e-01 1.341632604598999023e+00 1.050333142280578613e+00 -1.457416568882818897e-03 5.027201958000632187e-03 -1.358371824026107511e-01 9.907174110412595436e-01 2.555780083056075455e+03 2.880186984530619156e+02 3.639683539275530393e+02
1.952504263229999542e+08 -3.132763223729420621e-04 3.783822930996305709e-03 -2.075337778993798302e-03 9.454495358189936027e+00 -1.196747347536329942e-01 3.601050291193935493e+00 2.979101562500000000e+01 4.251217544078825794e-01 1.341648459434509277e+00 1.050337672233581543e+00 -1.484719919972177227e-03 5.008052568882676026e-03 -1.358081102371215820e-01 9.907214641571044922e-01 2.557582643866798207e+03 2.881739927251408631e+02 3.643707302414809419e+02
1.952587603229999542e+08 1.996686664552105306e-04 -1.530815796641797275e-02 -3.130522111002748825e-03 9.068050550687496880e+00 -2.051439019483204673e-01 3.300805076751883504e+00 2.982226562500000000e+01 4.251070320606232245e-01 1.341662168502807617e+00 1.050337433815002441e+00 -1.503692357800900719e-03 4.990378860384198090e-03 -1.357873976230621338e-01 9.907243847846985974e-01 2.559386037438990570e+03 2.883292884162411838e+02 3.647733736899062365e+02
1.952670933229999542e+08 -4.218007641875222424e-03 2.582139217816208001e-03 3.861345456841711998e-03 9.377686452350943114e+00 -5.343240041412500307e-02 3.570348539676731825e+00 2.979296875000000000e+01 4.250915348529816229e-01 1.341677546501159668e+00 1.050338149070739524e+00 -1.513197319582104683e-03 4.995758179575177094e-03 -1.357757449150085449e-01 9.907259345054624244e-01 2.561189876509999067e+03 2.884845670312565744e+02 3.651762260906651818e+02
1.952754263229999542e+08 1.900845132458876081e-03 4.646218481932288917e-03 1.125946349264057844e-03 9.536104820643872770e+00 -1.293163170195298362e-01 3.432986357088528617e+00 2.978906250000000000e+01 4.250591695308684748e-01 1.341709256172179954e+00 1.050329327583312766e+00 -1.631912891753017902e-03 4.949810914695249031e-03 -1.356863230466842651e-01 9.907382130622863770e-01 2.562994383257729169e+03 2.886398340320431544e+02 3.655793121050440391e+02
1.952837603229999542e+08 2.419477610432298198e-03 -1.099077182572782800e-02 3.823568311274711147e-03 8.822022024171960908e+00 -1.726062057206069200e-01 3.347707615221432675e+00 2.975000000000000000e+01 4.250535666942596991e-01 1.341718554496765137e+00 1.050329923629760742e+00 -1.630076440051198006e-03 4.947989713400576320e-03 -1.356799304485321045e-01 9.907391071319581188e-01 2.564799694534603987e+03 2.887951061732546236e+02 3.659826760613373722e+02
1.952920933229999542e+08 3.130956076891386330e-03 6.376378531777887604e-03 3.529121637337755135e-03 9.398088817964428188e+00 -1.919264930431191507e-01 3.433756009783364149e+00 2.975976562500000000e+01 4.250475764274596613e-01 1.341727972030639648e+00 1.050332307815551536e+00 -1.620052498765345295e-03 4.952851682901354691e-03 -1.356790512800216675e-01 9.907392263412476696e-01 2.566605461748263679e+03 2.889503456860666688e+02 3.663862330276345460e+02
1.953004273229999542e+08 4.513665317685267020e-04 -2.037059385708111202e-03 5.707445648845878294e-03 9.377686452350943114e+00 -1.895160974766448847e-01 3.479886557267026781e+00 2.975976562500000000e+01 4.250450730323792059e-01 1.341734290122985840e+00 1.050335288047790305e+00 -1.616706838831249993e-03 4.961947910487637947e-03 -1.356831043958663940e-01 9.907386302947998047e-01 2.568412096325716448e+03 2.891055907483274723e+02 3.667900817364803174e+02
1.953087603229999542e+08 9.125138885898861300e-04 3.788997341248865648e-03 -2.085256536231103533e-03 9.072851107302431828e+00 -2.171871386584584007e-01 3.367752134643026807e+00 2.976367187500000000e+01 4.250476360321044922e-01 1.341739177703857422e+00 1.050331711769104004e+00 -1.584210200235303123e-03 4.981097765266868406e-03 -1.356672495603561401e-01 9.907407164573667213e-01 2.570219133510277061e+03 2.892608011415038618e+02 3.671941119325805403e+02
1.953170933229999542e+08 -3.493186568190343854e-03 1.737181562054448090e-03 -4.371254853880751786e-04 9.251671841208839453e+00 -1.461506682130586654e-01 3.451054154938748120e+00 2.973242187500000000e+01 4.250447154045104980e-01 1.341737389564513938e+00 1.050333380699157493e+00 -1.577066257596071441e-03 4.988127388060079048e-03 -1.356784701347351074e-01 9.907391071319581188e-01 2.572026819329208593e+03 2.894160038524870515e+02 3.675983846582470278e+02
1.953254263229999542e+08 4.217165206062828951e-04 -2.543516745821738576e-04 -4.223350966770719750e-03 9.183263909445983586e+00 -1.798643711923541000e-01 3.427332085776592763e+00 2.973242187500000000e+01 4.250434935092927136e-01 1.341733813285827637e+00 1.050336122512817161e+00 -1.568951061926781914e-03 4.989644512534113785e-03 -1.356913745403289517e-01 9.907373785972595215e-01 2.573835140448697985e+03 2.895711929033670344e+02 3.680028945504287208e+02
1.953337603229999542e+08 -2.028644123272388411e-03 3.775323929000703321e-03 -1.793106069710970326e-03 9.134058204142881721e+00 -1.630000196040001514e-01 3.428008783197173059e+00 2.977539062500000000e+01 4.250464141368865412e-01 1.341725945472717285e+00 1.050334692001342773e+00 -1.569419051520581920e-03 4.984548315405817887e-03 -1.356940269470214844e-01 9.907370805740355335e-01 2.575644311315954383e+03 2.897263898413330594e+02 3.684076911177771194e+02
1.953420933229999542e+08 1.740490398109556525e-04 4.368416874147127045e-03 -2.885013295021984780e-03 9.314079077203027524e+00 -1.365220357578779131e-01 3.443129049604499947e+00 2.978320312500000000e+01 4.250499308109283447e-01 1.341718673706054688e+00 1.050338387489318848e+00 -1.561011886224205952e-03 4.984431900084004829e-03 -1.357063651084899902e-01 9.907354116439816005e-01 2.577453918071544649e+03 2.898815595971978496e+02 3.688126787111635281e+02
1.953504273229999542e+08 1.813403201255184012e-04 2.520949793504735975e-05 -2.343284904109792840e-03 9.130457786681676069e+00 -1.702253788886005093e-01 3.405725725139618021e+00 2.974804687500000000e+01 4.250533878803252619e-01 1.341709017753601074e+00 1.050338387489318848e+00 -1.553528010845184326e-03 4.991929978132233180e-03 -1.357077807188034058e-01 9.907351136207580566e-01 2.579264369811706729e+03 2.900367349800687293e+02 3.692179501669921251e+02
1.953587603229999542e+08 -1.048305909759315868e-03 8.399502405056505361e-03 3.403491922522594582e-04 9.149660013141424741e+00 -1.328944098757096626e-01 3.416023102652708587e+00 2.976562500000000000e+01 4.250720441341400146e-01 1.341679215431213157e+00 1.050310492515563965e+00 -1.536052557639777660e-03 5.102124065160751343e-03 -1.357713788747787476e-01 9.907258749008176490e-01 2.581075240285913424e+03 2.901918838121628141e+02 3.696234105423146730e+02
1.953670933229999542e+08 1.418448589615387001e-03 2.032201119422322264e-03 2.743009042629173007e-03 9.130457786681676069e+00 -1.678168178786444698e-01 3.455099458562719938e+00 2.976367187500000000e+01 4.250872135162353516e-01 1.341653347015380859e+00 1.050290942192077637e+00 -1.503115287050660331e-03 5.197439808398457428e-03 -1.358286142349243164e-01 9.907175898551940918e-01 2.582886744102273951e+03 2.903470197787568736e+02 3.700291121926143205e+02
1.953754263229999542e+08 3.370557038516470982e-03 6.675577055384407377e-03 1.648383908995357944e-03 9.282875459205936153e+00 -1.690348035999634790e-01 3.477668826269078473e+00 2.975585937500000000e+01 4.250859916210175116e-01 1.341649889945983887e+00 1.050299882888793945e+00 -1.500296173617299278e-03 5.178401246666880509e-03 -1.358088403940200806e-01 9.907204508781433105e-01 2.584698897803049931e+03 2.905021439654742608e+02 3.704350561119695158e+02
1.953837603229999542e+08 2.636927344907315229e-03 8.949140691316380403e-04 -4.857117730523996535e-04 9.243270867132702406e+00 -1.581927178572140602e-01 3.478214657949176836e+00 2.975585937500000000e+01 4.250861704349517822e-01 1.341645836830139160e+00 1.050309300422668457e+00 -1.495501725003123283e-03 5.167888943105920438e-03 -1.357745528221130649e-01 9.907251596450803444e-01 2.586511909630788523e+03 2.906572761562925962e+02 3.708412903613235585e+02
1.953920933229999542e+08 -5.563125453905901074e-04 -5.516355337721497165e-04 -3.410043780688343587e-03 9.048848324227744655e+00 -1.834651262172868891e-01 3.502088511031519857e+00 2.979101562500000000e+01 4.250981211662293036e-01 1.341620326042175293e+00 1.050291419029235840e+00 -1.484784879721645634e-03 5.240596365183564087e-03 -1.358222365379333496e-01 9.907183051109313965e-01 2.588325325467731091e+03 2.908123761163378163e+02 3.712477198619975525e+02
1.954004263229999542e+08 -1.786643956265987487e-03 1.183233627272565168e-03 -4.207176367947240356e-03 9.252871980362575854e+00 -1.533764591580163428e-01 3.455742934578213799e+00 2.979687500000000000e+01 4.250885546207427979e-01 1.341620087623595969e+00 1.050304055213928223e+00 -1.479858299717362602e-03 5.197203718125792404e-03 -1.358022540807723999e-01 9.907212257385251686e-01 2.590139390897411886e+03 2.909674664707538909e+02 3.716543877165289018e+02
1.954087603229999542e+08 4.258333566838704010e-04 -1.127510529335859837e-03 -3.148961671646120699e-03 9.225268779826686583e+00 -1.726424651906112717e-01 3.498456107713731278e+00 2.979687500000000000e+01 4.250935912132263184e-01 1.341618895530700684e+00 1.050323724746704102e+00 -1.449154806323293965e-03 5.088366102427216431e-03 -1.358427405357360840e-01 9.907163381576538086e-01 2.591954313849783375e+03 2.911225627760738348e+02 3.720613488581026331e+02
1.954170933229999542e+08 -1.285140221931601939e-03 -5.660336287018601781e-04 -9.889834839905600056e-04 9.165261822139971315e+00 -1.015845196424411956e-01 3.501610850349292647e+00 2.979687500000000000e+01 4.250809550285339355e-01 1.341618537902832031e+00 1.050330281257629172e+00 -1.467921072617117684e-03 5.054766312241540382e-03 -1.358125209808349609e-01 9.907205700874327503e-01 2.593769653332575672e+03 2.912776358852215139e+02 3.724685044111676575e+02
1.954254273229999542e+08 9.225919937135840243e-04 -3.734878708359737690e-03 -2.076524882372046254e-03 9.148459873987693669e+00 -1.027872893361689854e-01 3.461874856589150617e+00 2.978515625000000000e+01 4.250678718090056818e-01 1.341618418693542480e+00 1.050335884094238281e+00 -1.464520464651175580e-03 5.054310895502553413e-03 -1.357899010181427002e-01 9.907237291336060681e-01 2.595585845530884399e+03 2.914327204225455148e+02 3.728759479059448836e+02
1.954337603229999542e+08 2.641060750035708216e-03 -6.041418490859088407e-03 -2.356069928929010234e-03 9.063249994072551274e+00 -1.027796273648288045e-01 3.434845080494589808e+00 2.979492187500000000e+01 4.250559508800506592e-01 1.341621875762939453e+00 1.050339818000793457e+00 -1.470756367780323703e-03 5.026749800890656372e-03 -1.357694417238235474e-01 9.907266497611999512e-01 2.597402446149016669e+03 2.915877792150049004e+02 3.732835800703574591e+02
1.954420933229999542e+08 2.638755208825040166e-03 1.180529434267448431e-03 3.189887415586678543e-04 9.258872676131247204e+00 -1.015929370194065262e-01 3.455637295375076690e+00 2.977734375000000000e+01 4.250451624393463135e-01 1.341627717018127441e+00 1.050343871116637962e+00 -1.479742699302788456e-03 5.002607125788899323e-03 -1.357458084821701050e-01 9.907300472259520374e-01 2.599219696484891756e+03 2.917428309941648195e+02 3.736914529122787485e+02
1.954504263229999542e+08 3.149488320613152981e-03 -6.358844438228405602e-03 4.080589180631200887e-03 9.238470310517765682e+00 -1.124296270076908799e-01 3.428886968684660808e+00 2.977539062500000000e+01 4.250328838825225830e-01 1.341637253761291504e+00 1.050346255302429199e+00 -1.493480638600885868e-03 5.003546364605412911e-03 -1.357304304838180264e-01 9.907321333885193981e-01 2.601037587621522562e+03 2.918978745900924991e+02 3.740995629235451929e+02
1.954587603229999542e+08 1.429616064208306730e-03 -5.204804737408452384e-03 3.288095761948696405e-03 9.089653055454711250e+00 -1.136205260415958790e-01 3.423902436485990464e+00 2.977539062500000000e+01 4.250259101390839178e-01 1.341647148132324219e+00 1.050347685813903809e+00 -1.519484678283389290e-03 4.989142064005122612e-03 -1.357197761535644531e-01 9.907336235046384498e-01 2.602856323111126585e+03 2.920529288585933045e+02 3.745079595602058475e+02
1.954670933229999542e+08 -3.719661782727007315e-03 -1.760253221936868007e-03 4.667451794009584189e-03 9.216867805750547760e+00 -8.111639140665416470e-02 3.418593483055360593e+00 2.978515625000000000e+01 4.250247478485107422e-01 1.341660022735595703e+00 1.050349235534667969e+00 -1.539237564429585259e-03 4.969378467649193665e-03 -1.357026100158691406e-01 9.907360076904297985e-01 2.604675484757944560e+03 2.922079600184371202e+02 3.749165443779342013e+02
1.954754273229999542e+08 1.184347788794275214e-03 -3.473325014013806805e-03 4.093100863803559621e-03 9.156860848063832492e+00 -1.401207403961137465e-01 3.444140269520175046e+00 2.977343750000000000e+01 4.250240325927734375e-01 1.341673970222473145e+00 1.050347924232482910e+00 -1.557851093821172039e-03 4.969785921275587937e-03 -1.356866955757141113e-01 9.907381534576416016e-01 2.606495498662251975e+03 2.923629980011724570e+02 3.753254183439076996e+02
1.954837603229999542e+08 9.472396967211416108e-04 -2.333153263163093016e-03 7.582232122845889224e-03 9.204866414213203285e+00 -1.497593010395102398e-01 3.429370074843419935e+00 2.977343750000000000e+01 4.250307381153105579e-01 1.341687202453613281e+00 1.050342798233032227e+00 -1.544538070447742722e-03 4.971551708877072762e-03 -1.356555819511413574e-01 9.907423853874206543e-01 2.608315934986633238e+03 2.925180066476569891e+02 3.757344808534151639e+02
1.954920933229999542e+08 4.127260175759983607e-03 -2.019026499666392617e-03 5.140998478832765027e-03 9.231269475595359708e+00 -1.473531141615187501e-01 3.437231178712820689e+00 2.984375000000000000e+01 4.250338077545167126e-01 1.341697692871093528e+00 1.050343513488769531e+00 -1.574924797750953953e-03 4.981101490557166001e-03 -1.356479823589324674e-01 9.907433986663816139e-01 2.610137013236810617e+03 2.926730051456464139e+02 3.761437823133700817e+02
1.955004263229999542e+08 3.875382194716433647e-03 -8.537581959752920183e-04 3.263220754863092876e-03 9.077651663917368552e+00 -1.967148017341886490e-01 3.431158463555513016e+00 2.974218750000000000e+01 4.250385761260985773e-01 1.341706752777099609e+00 1.050343394279479980e+00 -1.599597744643632691e-03 4.981470294296713730e-03 -1.356490701436996460e-01 9.907431602478028454e-01 2.611958716495509179e+03 2.928279882701681913e+02 3.765533218183154531e+02
