time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.245432541999816895e+06 2.077067339381945613e-02 2.725863289174491888e-02 9.265711449900996058e-03 9.699323745551735598e+00 3.403384034697664595e-01 -3.043324343829618139e-01 2.517578125000000000e+01 2.379489541053771973e-01 5.978740453720092773e-01 2.046779155731200728e+00 -1.414322108030319214e-01 -1.296638995409012396e-01 -3.422178030014038086e-01 9.198212623596190296e-01 7.786533239702296827e-01 6.123261121171656995e-01 2.024892109882984403e+00
1.253765541999816895e+06 2.200558274901458569e-02 2.320621529092120952e-02 1.060222159818695158e-02 9.766531538160856840e+00 3.162467501252047564e-01 -2.711641486904234899e-01 2.514453125000000000e+01 2.380168586969375888e-01 5.978047847747802734e-01 2.046768903732299805e+00 -1.413989365100860318e-01 -1.295976787805557806e-01 -3.420965969562530518e-01 9.198809266090393066e-01 8.060138799922161867e-01 6.131212815218473056e-01 2.023769863083197507e+00
1.262098541999816895e+06 1.858466804148935572e-02 1.970787531669342812e-02 1.304913315489559557e-02 9.804935991080355961e+00 2.620506741183347144e-01 -3.163470945239483800e-01 2.515039062500000000e+01 2.380280345678328913e-01 5.977210402488708496e-01 2.046789169311523438e+00 -1.412372291088104248e-01 -1.297421306371689120e-01 -3.420770466327667236e-01 9.198926687240599476e-01 8.340566132574112057e-01 6.139327657765483170e-01 2.022624080765848209e+00
1.270432541999816895e+06 1.883226203347038510e-02 1.624011650492756739e-02 1.224614305008513149e-02 9.791734460389278638e+00 2.572347391644048686e-01 -2.738403021292146189e-01 2.515039062500000000e+01 2.380457967519760132e-01 5.976473093032836914e-01 2.046802997589112216e+00 -1.411112695932388861e-01 -1.298451721668243408e-01 -3.420425057411193848e-01 9.199102520942687988e-01 8.627823845437004868e-01 6.147620476403315992e-01 2.021460616066912852e+00
1.278765541999816895e+06 1.443357547079833839e-02 8.401958592137784287e-03 1.363264530859222001e-02 9.770131955622058939e+00 2.463981570912096852e-01 -2.688330255004827141e-01 2.519140625000000000e+01 2.380804568529128751e-01 5.975789427757263184e-01 2.046811103820800781e+00 -1.410132050514221191e-01 -1.298933923244476873e-01 -3.419917225837707520e-01 9.199373126029968262e-01 8.921823452973354218e-01 6.156079623006533996e-01 2.020278798496774275e+00
1.287098541999816895e+06 1.419574545332748412e-02 3.480211465393471572e-03 1.390868366748274250e-02 9.792934599543011487e+00 2.463961067045130349e-01 -3.138223800721862133e-01 2.511718750000000000e+01 2.381155788898468018e-01 5.975205898284912109e-01 2.046812534332275391e+00 -1.409683376550674438e-01 -1.299726366996765692e-01 -3.419500291347504217e-01 9.199485778808591530e-01 9.222631082447424467e-01 6.164709863616903984e-01 2.019073627443821017e+00
1.295432541999816895e+06 1.468131644040795991e-02 2.624180306445043215e-03 1.175896006990521936e-02 9.753330007469779517e+00 2.500125094173940576e-01 -2.979907800710690502e-01 2.516992187500000000e+01 2.381516396999359131e-01 5.974683165550231934e-01 2.046813964843750000e+00 -1.409195810556411188e-01 -1.299943774938583929e-01 -3.418852388858795166e-01 9.199769496917724609e-01 9.530235694142940028e-01 6.173516053639690471e-01 2.017848163137835993e+00
1.303765541999816895e+06 1.418974383356868749e-02 -8.404090132622569305e-04 9.620193973684134162e-03 9.748529450854844569e+00 2.728942706723341827e-01 -3.531865942321239515e-01 2.517773437500000000e+01 2.382439970970153253e-01 5.974436998367309570e-01 2.046777963638305664e+00 -1.410150676965714056e-01 -1.297969967126846869e-01 -3.417599797248839777e-01 9.200367927551267311e-01 9.844570593683247273e-01 6.182518615757535141e-01 2.016596405864663044e+00
1.312099541999816895e+06 1.492486708512570474e-02 -1.125429387530571708e-03 9.346233103031884037e-03 9.761730981545920116e+00 2.632588395665276249e-01 -3.709997984952663197e-01 2.517578125000000000e+01 2.382721155881881714e-01 5.973992943763732910e-01 2.046778678894042969e+00 -1.409782022237778265e-01 -1.298453509807587225e-01 -3.417168259620666504e-01 9.200516939163208008e-01 1.016572827026831716e+00 6.191701771317168479e-01 2.015318110292596998e+00
1.320432541999816895e+06 1.516742202454487119e-02 -8.312501744921312052e-04 8.538877171291888932e-03 9.741328615932438595e+00 2.464007470533527977e-01 -3.718845665781779775e-01 2.517578125000000000e+01 2.383051961660384854e-01 5.973579883575439453e-01 2.046776771545410156e+00 -1.409462690353394110e-01 -1.298731565475464422e-01 -3.416640758514403742e-01 9.200721383094787598e-01 1.049360419106927900e+00 6.201049058922774027e-01 2.014014115679703565e+00
1.328765541999816895e+06 1.443479164253980845e-02 8.931404742334131223e-04 1.042123157264407581e-02 9.711325137089080073e+00 2.969832261396635475e-01 -3.832451448872573607e-01 2.516210937500000000e+01 2.383838742971420011e-01 5.973446369171143688e-01 2.046738386154174805e+00 -1.410404294729232233e-01 -1.296433806419373114e-01 -3.415793478488921009e-01 9.201217293739319958e-01 1.082821313111142825e+00 6.210620130336880207e-01 2.012683114516766736e+00
1.337099541999816895e+06 1.589842844002430089e-02 -2.431116940067598402e-04 7.190527005515041058e-03 9.720926250318957074e+00 2.861438382741466890e-01 -3.892518910089388662e-01 2.517187500000000000e+01 2.384001463651656827e-01 5.973085165023803711e-01 2.046739339828491211e+00 -1.410045027732847456e-01 -1.296685934066773016e-01 -3.415812253952026367e-01 9.201229214668273926e-01 1.116961768813228728e+00 6.220387341216069288e-01 2.011324707722858207e+00
1.345432541999816895e+06 1.761706434933136070e-02 6.259978863223355020e-04 8.517360492613616427e-03 9.728127085241359495e+00 2.933688738134792584e-01 -3.388047241895182360e-01 2.517187500000000000e+01 2.384230643510818481e-01 5.972751379013061523e-01 2.046737432479858398e+00 -1.409829854965209961e-01 -1.296905428171157837e-01 -3.415545225143432617e-01 9.201329946517944336e-01 1.151773847831951469e+00 6.230359588780379765e-01 2.009944690820516300e+00
1.353765541999816895e+06 1.663347820276701167e-02 6.268776686883656066e-04 7.451913701801059220e-03 9.771332094775795341e+00 2.644622567507911581e-01 -3.393928444732190464e-01 2.518554687500000000e+01 2.384548187255859930e-01 5.972415208816528320e-01 2.046730756759643555e+00 -1.409853547811507901e-01 -1.297436058521271862e-01 -3.415308296680450439e-01 9.201339483261107288e-01 1.187265937349316181e+00 6.240505439780734687e-01 2.008541086436910206e+00
1.362098541999816895e+06 1.883990058250010341e-02 6.361916071429716754e-04 7.434059938773909977e-03 9.746129172547373543e+00 2.921629745821617830e-01 -3.519859143214993380e-01 2.515820312500000000e+01 2.384833693504332663e-01 5.972114205360412598e-01 2.046724557876586914e+00 -1.409797817468643188e-01 -1.297406107187271673e-01 -3.414930403232573353e-01 9.201493263244625576e-01 1.223433912217013475e+00 6.250863783040060406e-01 2.007112603318080613e+00
1.370432541999816895e+06 1.663118923060715598e-02 1.785651888577862844e-03 7.182224921287527243e-03 9.780933208005670565e+00 2.704827959549672700e-01 -3.665674436848478379e-01 2.515234375000000000e+01 2.385167628526687900e-01 5.971826314926147461e-01 2.046720504760742188e+00 -1.409875005483627874e-01 -1.297519207000732699e-01 -3.414427936077117365e-01 9.201651215553280361e-01 1.260286816848406266e+00 6.261403717810242187e-01 2.005657980777967087e+00
1.378765541999816895e+06 1.468059451501025486e-02 -3.437738571149980688e-03 8.545867169753407905e-03 9.803735851926621336e+00 2.608465015284460176e-01 -3.092763579163512744e-01 2.517187500000000000e+01 2.385657429695128839e-01 5.971467494964599609e-01 2.046712398529052734e+00 -1.410105675458907526e-01 -1.298527121543884832e-01 -3.413523137569427490e-01 9.201809763908387341e-01 1.297816810953482003e+00 6.272120159864523758e-01 2.004184047613883468e+00
1.387098541999816895e+06 1.491805348210407944e-02 -4.289785301580840982e-03 5.324745527020943898e-03 9.740128476778702193e+00 2.488094159783983961e-01 -2.895776401338392425e-01 2.519726562500000000e+01 2.386079877614974420e-01 5.971158742904663086e-01 2.046706199645996094e+00 -1.410300880670548040e-01 -1.299245357513428289e-01 -3.412669003009795587e-01 9.201995134353635475e-01 1.336020940345971297e+00 6.283005193203750061e-01 2.002690690428728271e+00
1.395432541999816895e+06 1.639350619076490254e-02 -5.446114712093327176e-03 6.387568146301512290e-03 9.742528755086173220e+00 2.536263221681318569e-01 -2.907886606906797677e-01 2.519726562500000000e+01 2.386553138494491577e-01 5.970876216888427734e-01 2.046699285507202148e+00 -1.410569101572037298e-01 -1.299974769353867132e-01 -3.411868810653685413e-01 9.202147126197816052e-01 1.374906451112352768e+00 6.294069373543829116e-01 2.001176913882712682e+00
1.403765541999816895e+06 1.541189488574687926e-02 -7.469639038518361383e-03 5.056126736223485151e-03 9.809736547695292685e+00 2.524159984181530980e-01 -3.363947086519871732e-01 2.515820312500000000e+01 2.386949062347412109e-01 5.970633625984191895e-01 2.046692132949828657e+00 -1.411066353321075995e-01 -1.300553083419800360e-01 -3.411003649234771729e-01 9.202310442924499512e-01 1.414470766022947634e+00 6.305307070368411093e-01 1.999638377895436969e+00
1.412098541999816895e+06 1.320216765319901647e-02 -7.762058686824739075e-03 3.732589086338364975e-03 9.737728198471232943e+00 2.379711072637744895e-01 -3.283340842864586051e-01 2.516210937500000000e+01 2.387288808822632113e-01 5.970445871353148304e-01 2.046685695648193359e+00 -1.411460041999816895e-01 -1.300510615110397616e-01 -3.410824537277220569e-01 9.202322363853454590e-01 1.454708757871143732e+00 6.316704996500049907e-01 1.998077322614528084e+00
1.420432541999816895e+06 1.320178003377118353e-02 -7.472678838762873352e-03 3.732253253497631786e-03 9.720926250318957074e+00 2.247255325202660303e-01 -3.410263445754526668e-01 2.516210937500000000e+01 2.387553602457046509e-01 5.970268845558167614e-01 2.046683788299560547e+00 -1.411647349596024115e-01 -1.300230175256729681e-01 -3.410392999649047852e-01 9.202492833137512207e-01 1.495626207891850745e+00 6.328255784828087371e-01 1.996491951682953125e+00
1.428765541999816895e+06 1.344025488151992347e-02 -6.882845639452465220e-03 1.582834243163905655e-03 9.728127085241359495e+00 2.174992019998619464e-01 -3.328942026434940082e-01 2.520312500000000000e+01 2.387850582599639893e-01 5.970084071159362793e-01 2.046679019927978516e+00 -1.411881893873214722e-01 -1.300485283136368353e-01 -3.410016000270843506e-01 9.202560782432557263e-01 1.537214468054930450e+00 6.339953697896851814e-01 1.994883938941422352e+00
1.437099541999816895e+06 1.539086616616763131e-02 -7.722628884961666926e-03 -2.725555456303184205e-03 9.750929729162312043e+00 2.909582624168263743e-01 -3.649836094631815353e-01 2.515820312500000000e+01 2.388229966163635254e-01 5.969997048377990723e-01 2.046674489974975586e+00 -1.412593573331833441e-01 -1.300571560859680731e-01 -3.409111499786376398e-01 9.202774763107297584e-01 1.579485807676978659e+00 6.351880621212840916e-01 1.993249267310151174e+00
1.445432541999816895e+06 1.563964319178849649e-02 -6.572858404157813986e-03 -8.504643950593778921e-04 9.746129172547373543e+00 2.837330110473154088e-01 -3.296460907556391096e-01 2.522851562500000000e+01 2.388970702886580866e-01 5.970035195350646973e-01 2.046639442443848100e+00 -1.414067745208739679e-01 -1.299030333757401068e-01 -3.408198654651641846e-01 9.203104376792904384e-01 1.622428628225929037e+00 6.364000613773205250e-01 1.991593129985202770e+00
1.453765541999816895e+06 1.588926894507933577e-02 -7.156857356441137866e-03 4.899507649276275967e-04 9.729327224395094120e+00 3.054115709481706187e-01 -3.811478051505723386e-01 2.517968750000000000e+01 2.389260232448577603e-01 5.969823598861694336e-01 2.046642541885375977e+00 -1.414384841918945868e-01 -1.299492120742798407e-01 -3.407632112503051758e-01 9.203200340270994984e-01 1.666046459093752485e+00 6.376340207410885474e-01 1.989908738069205096e+00
1.462099541999816895e+06 1.637838542677381298e-02 -5.709143179672785187e-03 7.526495469796414678e-04 9.742528755086173220e+00 2.777119322676928626e-01 -3.237155129953783739e-01 2.520117187500000000e+01 2.389481663703918457e-01 5.969656705856323242e-01 2.046644449234008789e+00 -1.414587497711181641e-01 -1.300154924392700750e-01 -3.406895995140076239e-01 9.203347563743592419e-01 1.710346696064118266e+00 6.388864561483141857e-01 1.988203653084800404e+00
1.470432541999816895e+06 1.760509785422091286e-02 -8.592747939470844407e-03 -3.272926784527348254e-04 9.743728894239906069e+00 3.078188369770550326e-01 -3.272718892721691031e-01 2.520117187500000000e+01 2.389621138572692871e-01 5.969389081001281738e-01 2.046648025512696201e+00 -1.414597481489182074e-01 -1.301176995038986761e-01 -3.406781554222106378e-01 9.203243851661682129e-01 1.755318212216347984e+00 6.401611600112866451e-01 1.986475925171186319e+00
1.478765541999816895e+06 1.663061428283804308e-02 -6.586286462944036628e-03 2.898436887259180084e-03 9.731727502702559818e+00 2.753043424935404659e-01 -3.517784995160944117e-01 2.521875000000000000e+01 2.389919310808181208e-01 5.969229340553283691e-01 2.046646833419799805e+00 -1.414864510297774713e-01 -1.301565021276474277e-01 -3.406080603599547785e-01 9.203407168388367809e-01 1.800965072032768566e+00 6.414538518167520742e-01 1.984722919293497423e+00
1.487098541999816895e+06 1.515431284650725630e-02 -3.696187619344377517e-03 2.370290169235417070e-03 9.772532233929529966e+00 2.584407463108116532e-01 -3.605675553120151200e-01 2.520703125000000000e+01 2.390187084674835205e-01 5.969030261039733887e-01 2.046644926071166992e+00 -1.415260136127471924e-01 -1.302048712968826294e-01 -3.405422568321228027e-01 9.203522205352784313e-01 1.847291942347831117e+00 6.427639039658219478e-01 1.982944570854223487e+00
1.495432541999816895e+06 1.467110432040094267e-02 -5.153940417248883965e-03 4.254354980388205636e-03 9.773732373083264591e+00 2.223122232463808079e-01 -3.253010346427855914e-01 2.520703125000000000e+01 2.390471249818801602e-01 5.968855023384094238e-01 2.046640396118164062e+00 -1.415536105632781982e-01 -1.302525550127029974e-01 -3.404803872108459473e-01 9.203641414642333984e-01 1.894303294526185066e+00 6.440883005601035771e-01 1.981144638265787572e+00
1.503765541999816895e+06 1.392902048819371144e-02 -5.723256483103962566e-03 1.577523408906050459e-03 9.708924858781607270e+00 2.259308921761370437e-01 -3.620206626178152920e-01 2.519335937500000000e+01 2.390736192464828491e-01 5.968642830848693848e-01 2.046638727188110352e+00 -1.415718644857407171e-01 -1.302841901779175082e-01 -3.404285311698913019e-01 9.203759431838989258e-01 1.941980891945976673e+00 6.454283513415617346e-01 1.979318509809658178e+00
1.512098541999816895e+06 1.098110579307331157e-02 -3.993121841128795604e-03 2.575861834781863896e-04 9.698123606398000973e+00 2.114804973522040055e-01 -3.783225817945363723e-01 2.519531250000000000e+01 2.391036897897720337e-01 5.968408584594727673e-01 2.046636343002319780e+00 -1.415948718786238514e-01 -1.303116530179977972e-01 -3.403926789760589600e-01 9.203817248344419166e-01 1.990331541280898620e+00 6.467825853841201456e-01 1.977465545060187235e+00
1.520432541999816895e+06 4.115166878377277127e-03 -3.442084014777368334e-03 4.411410917502625627e-05 9.723326528626422771e+00 1.958225845706140777e-01 -3.692614513756301009e-01 2.518945312500000000e+01 2.391324639320372702e-01 5.968115329742431641e-01 2.046636343002319780e+00 -1.416019201278686523e-01 -1.303211599588394720e-01 -3.403664827346801758e-01 9.203890562057496227e-01 2.039364247629617655e+00 6.481500400244730731e-01 1.975587023783092588e+00
1.528765541999816895e+06 2.397085741482986310e-03 -1.424924080339887676e-03 3.239949885727247403e-04 9.755730285777248767e+00 1.922068293482688817e-01 -3.650079382647131165e-01 2.520312500000000000e+01 2.392154335975646418e-01 5.968016386032104492e-01 2.046600580215454102e+00 -1.417462378740310114e-01 -1.301312595605850775e-01 -3.402783572673797607e-01 9.204263091087341309e-01 2.089069582124886804e+00 6.495305508591763255e-01 1.973683531382949718e+00
1.537098541999816895e+06 -2.020614348509301716e-03 -5.691382748533955344e-04 -9.830322296481772137e-04 9.701724023859203072e+00 2.126844541119142784e-01 -3.913046296380859879e-01 2.515625000000000000e+01 2.392314970493316928e-01 5.967609286308288574e-01 2.046606063842772993e+00 -1.417274326086044867e-01 -1.301926523447037298e-01 -3.403041660785674494e-01 9.204109311103820801e-01 2.139446718490344068e+00 6.509265412378372195e-01 1.971751954217547675e+00
1.545432541999816895e+06 -5.455262888993688344e-03 2.885167070255810397e-03 -1.542533560207181437e-04 9.731727502702559818e+00 2.572401349188697672e-01 -3.764581277752943045e-01 2.520898437500000000e+01 2.393048852682113647e-01 5.967538952827453613e-01 2.046572446823120117e+00 -1.418879181146622259e-01 -1.300255805253982266e-01 -3.402002155780792236e-01 9.204482436180112526e-01 2.190506905279762329e+00 6.523421141046885641e-01 1.969794512100492945e+00
1.553765541999816895e+06 -5.451570416751080894e-03 2.878892932045712394e-03 1.187473889732284030e-03 9.730527363548828745e+00 2.524231208140468308e-01 -3.635078915603215943e-01 2.520898437500000000e+01 2.393695414066314420e-01 5.967220067977905273e-01 2.046551942825317383e+00 -1.419575363397598267e-01 -1.298872828483582098e-01 -3.401853740215300959e-01 9.204626083374024548e-01 2.242236560131006584e+00 6.537748767816067286e-01 1.967812514467089713e+00
1.562099541999816895e+06 -8.887732690539669467e-03 6.913212800920677178e-03 1.747235648527675550e-03 9.748529450854844569e+00 2.150888064333876804e-01 -3.825515192334216774e-01 2.516601562500000000e+01 2.394231706857680719e-01 5.966836810111999512e-01 2.046537637710571289e+00 -1.420095711946487427e-01 -1.297864764928818304e-01 -3.401813805103302002e-01 9.204701781272888184e-01 2.294650178041935273e+00 6.552214550236294954e-01 1.965803045798377946e+00
1.570432541999816895e+06 -9.622782453282371570e-03 6.043223438225553412e-03 1.485848952241656737e-03 9.772532233929529966e+00 2.150866481316016932e-01 -3.358615584049642333e-01 2.521093750000000000e+01 2.394690066576004028e-01 5.966430902481079102e-01 2.046527147293090820e+00 -1.420321166515350342e-01 -1.296867579221726019e-01 -3.401918709278106134e-01 9.204769730567933239e-01 2.347736893348932874e+00 6.566827940969315325e-01 1.963772119036548469e+00
1.578765541999816895e+06 -1.158626227416846392e-02 6.038708864747516919e-03 6.966826163695462315e-04 9.778532929698199538e+00 2.608487677453211750e-01 -3.195063566173059755e-01 2.521093750000000000e+01 2.395080178976058405e-01 5.965994000434875488e-01 2.046518325805664062e+00 -1.420735269784926258e-01 -1.296285837888717929e-01 -3.402378559112548273e-01 9.204617142677309349e-01 2.401502827459442546e+00 6.581638350542350357e-01 1.961719573951807627e+00
1.587099541999816895e+06 -1.256358959012395665e-02 6.317675046397240243e-03 2.046009035071656625e-03 9.711325137089080073e+00 2.572419694753879105e-01 -2.974100345685286584e-01 2.521093750000000000e+01 2.395435273647308350e-01 5.965552926063537598e-01 2.046510457992553711e+00 -1.420961469411849976e-01 -1.295756697654724676e-01 -3.402873277664184015e-01 9.204474091529846191e-01 2.455947425996870770e+00 6.596627964584463877e-01 1.959646891797276691e+00
1.595432541999816895e+06 -1.525311026274192398e-02 3.118093704592968338e-03 3.144906258844190269e-03 9.813336965156494784e+00 2.259215035633680424e-01 -2.564932782873836636e-01 2.518750000000000000e+01 2.395720034837722778e-01 5.965147614479064941e-01 2.046503067016600674e+00 -1.421312242746353149e-01 -1.295387744903565008e-01 -3.403322100639342707e-01 9.204305410385134056e-01 2.511070420253110225e+00 6.611761772389102010e-01 1.957558069582635785e+00
1.603765541999816895e+06 -1.451822765298414752e-02 8.124337044596464247e-04 1.799914421474669082e-03 9.820537800078898982e+00 2.524150271823494274e-01 -2.707118175998122211e-01 2.516406250000000000e+01 2.395935952663421631e-01 5.964772701263427734e-01 2.046499252319335938e+00 -1.421480178833007812e-01 -1.295041292905807495e-01 -3.403728008270263117e-01 9.204178452491760254e-01 2.566875591752558528e+00 6.627080052788512088e-01 1.955449955780354854e+00
1.612098541999816895e+06 -1.229539484870419835e-02 -7.579051744374094325e-03 3.670217954882975132e-03 9.794134738696749665e+00 2.500088403043577712e-01 -2.527099480232630757e-01 2.516601562500000000e+01 2.396077811717987616e-01 5.964481830596923828e-01 2.046494722366333008e+00 -1.421863585710526068e-01 -1.294894963502884466e-01 -3.404271006584166925e-01 9.203938841819762073e-01 2.623359940387353983e+00 6.642571101134314704e-01 1.953324919094955758e+00
1.620432541999816895e+06 -1.254480013555214074e-02 -1.046008200298108835e-02 7.237600940811633743e-04 9.780933208005670565e+00 2.174944537359328744e-01 -2.936581327336751368e-01 2.517773437500000000e+01 2.396136820316314420e-01 5.964242219924926758e-01 2.046490192413330078e+00 -1.422326415777206698e-01 -1.294739842414855957e-01 -3.404640555381774902e-01 9.203752875328065075e-01 2.680529989921614398e+00 6.658203789356272884e-01 1.951177808113560452e+00
1.628765541999816895e+06 -9.595261473906095684e-03 -1.450274577416717572e-02 1.509693083933692781e-03 9.753330007469779517e+00 2.199054967929426896e-01 -2.650613426048167298e-01 2.517773437500000000e+01 2.396133691072463989e-01 5.964014530181884766e-01 2.046487331390380859e+00 -1.422759741544724066e-01 -1.294923722743988315e-01 -3.405008912086486816e-01 9.203523993492126465e-01 2.738369440878440919e+00 6.673988129778378742e-01 1.949013543287919203e+00
1.637098541999816895e+06 -1.253191503026294777e-02 -1.567895788923089062e-02 2.876568678419158878e-03 9.794134738696749665e+00 1.825691320255868055e-01 -3.173384278287338933e-01 2.519140625000000000e+01 2.396043092012404840e-01 5.963813662528991699e-01 2.046485424041748047e+00 -1.423272341489791870e-01 -1.295210719108582098e-01 -3.405444025993347168e-01 9.203243255615232155e-01 2.796890402387840258e+00 6.689886281198976770e-01 1.946825427803053454e+00
1.645432541999816895e+06 -9.359834268122070589e-03 -1.823855236408057634e-02 -3.854833823596240036e-03 9.750929729162312043e+00 1.548745653543064371e-01 -3.202527761326909861e-01 2.518750000000000000e+01 2.395845502614974420e-01 5.963646173477172852e-01 2.046487092971801758e+00 -1.423567980527877808e-01 -1.295700669288636364e-01 -3.405857980251312256e-01 9.202975630760191761e-01 2.856094183337568371e+00 6.705884299364551770e-01 1.944614703868009276e+00
1.653765541999816895e+06 -1.010273008359212354e-02 -1.765160386533019821e-02 -6.264663277290724412e-03 9.758130564084718017e+00 1.428311128139900799e-01 -3.532642056445922663e-01 2.518750000000000000e+01 2.395541965961456021e-01 5.963447093963623047e-01 2.046492815017700195e+00 -1.423740983009338934e-01 -1.296313703060150424e-01 -3.406318426132201038e-01 9.202691316604614258e-01 2.915968663528720306e+00 6.721975390386731863e-01 1.942378570120491199e+00
1.662098541999816895e+06 -9.379182101412192676e-03 -1.589590737146119245e-02 -9.761120367635309214e-03 9.755730285777248767e+00 1.572826947039053236e-01 -3.896803280715616657e-01 2.520117187500000000e+01 2.395172268152236938e-01 5.963216423988342285e-01 2.046500682830810547e+00 -1.423949897289276678e-01 -1.296976059675216675e-01 -3.406840264797210138e-01 9.202373027801511451e-01 2.976520487455970088e+00 6.738180714273657168e-01 1.940114113056385037e+00
1.670432541999816895e+06 -1.038662053677207563e-02 -1.238984389366021982e-02 -1.780757883045225309e-02 9.708924858781607270e+00 1.741468304620807928e-01 -3.855102242702233006e-01 2.519531250000000000e+01 2.394597530364990512e-01 5.962853431701660156e-01 2.046508550643920898e+00 -1.423689872026442371e-01 -1.297887712717056830e-01 -3.407987058162688654e-01 9.201859831809996448e-01 3.037752331870631206e+00 6.754514800620188275e-01 1.937822751614232120e+00
1.678765541999816895e+06 -1.063790700099571246e-02 -8.915810943684258916e-03 -1.834631597139479292e-02 9.690922771475596775e+00 1.633099246436177099e-01 -3.687970947088683449e-01 2.519140625000000000e+01 2.393967807292938510e-01 5.962501168251037598e-01 2.046518802642822266e+00 -1.423241794109344482e-01 -1.298789232969284613e-01 -3.409033715724944513e-01 9.201414585113523170e-01 3.099649090487670566e+00 6.770956557861123049e-01 1.935506638129736556e+00
1.687099541999816895e+06 -1.481259104332669635e-02 -9.210235510184639970e-03 -2.099571085545322291e-02 9.719726111165218896e+00 2.199085184154430106e-01 -3.527634921043414362e-01 2.519726562500000000e+01 2.393296509981155951e-01 5.962136387825012207e-01 2.046528339385986328e+00 -1.422749906778336126e-01 -1.299590319395065863e-01 -3.409937620162963867e-01 9.201042652130124733e-01 3.162229406652140806e+00 6.787572689115127789e-01 1.933166300590638764e+00
1.695432541999816895e+06 -1.580160386188073085e-02 -5.158037854952437704e-03 -2.206585930603604390e-02 9.686122214860660051e+00 2.427928696325264424e-01 -3.523062375611225039e-01 2.519921875000000000e+01 2.392620444297790527e-01 5.961807966232299805e-01 2.046538114547728604e+00 -1.422454118728636308e-01 -1.300393491983414251e-01 -3.411100804805756170e-01 9.200543165206909180e-01 3.225473600138860863e+00 6.804363355421260140e-01 1.930801797461268787e+00
1.703765541999816895e+06 -1.360108943773580270e-02 -5.138685295361674829e-03 -2.423047666226798430e-02 9.720926250318957074e+00 2.572411061546734379e-01 -3.716056367021498552e-01 2.519921875000000000e+01 2.391992658376693726e-01 5.961565375328063965e-01 2.046550989151000977e+00 -1.422490924596787054e-01 -1.301032006740570623e-01 -3.411626815795898438e-01 9.200252294540403053e-01 3.289394012321231298e+00 6.821337663441018329e-01 1.928410820384922841e+00
1.712099541999816895e+06 -1.310761547816450406e-02 -2.543490347482000452e-03 -2.182235761837410942e-02 9.718525972011486047e+00 2.620584440047641350e-01 -3.339554716390469302e-01 2.518945312500000000e+01 2.391321361064910889e-01 5.961293578147888184e-01 2.046559333801268643e+00 -1.422436833381652832e-01 -1.301835626363755105e-01 -3.411929905414580744e-01 9.200035333633425072e-01 3.353997058035547596e+00 6.838497706282177235e-01 1.925997667274981895e+00
1.720432541999816895e+06 -1.115303433506779213e-02 -1.946412973818010400e-03 -2.398566288884005498e-02 9.737728198471232943e+00 2.656695588782697071e-01 -3.060097716899228271e-01 2.513867187500000000e+01 2.390570938587188721e-01 5.960958003997802734e-01 2.046565055847167969e+00 -1.422286629676819403e-01 -1.302769929170608798e-01 -3.412047922611236017e-01 9.199882149696350098e-01 3.419269155230400870e+00 6.855841410913374734e-01 1.923564526392284479e+00
1.728765541999816895e+06 -8.199525814972769000e-03 -4.552216125830904278e-03 -2.105464546998640080e-02 9.772532233929529966e+00 2.933648809551752668e-01 -3.547046007385851740e-01 2.513867187500000000e+01 2.389780580997467596e-01 5.960614681243896484e-01 2.046575307846069336e+00 -1.422108262777328491e-01 -1.303798109292984286e-01 -3.412121236324309748e-01 9.199736714363098145e-01 3.485221054583072853e+00 6.873398440520600561e-01 1.921105064558773723e+00
1.737098541999816895e+06 -6.739100206132407622e-03 -1.640914904130963935e-03 -2.348501534943388952e-02 9.701724023859203072e+00 2.873498454205535291e-01 -3.454886872598980641e-01 2.517187500000000000e+01 2.388965785503388006e-01 5.960335731506347656e-01 2.046586751937866211e+00 -1.421744972467421930e-01 -1.304678022861481268e-01 -3.412509560585021418e-01 9.199524521827695533e-01 3.551844172451626314e+00 6.891152914281106767e-01 1.918621932346054271e+00
